"seqnames","start","end","width","strand","Conc","Conc_PAZ","Conc_WT","Fold","p.value","FDR"
"9",111484052,111484452,401,"*",5.91777272278555,6.47479582203383,4.99848413169699,1.47631169033684,0.000238487536001576,0.00149663367870777
"9",128504539,128504939,401,"*",5.89002755216732,6.46039226669169,4.9329550589499,1.52743720774179,0.000238593117971829,0.00149699527347457
"2",32277812,32278212,401,"*",6.21682646833421,6.73603141498369,5.39782663335442,1.33820478162928,0.000238621137770119,0.00149699527347457
"10",115093010,115093410,401,"*",6.05258372420532,6.61402956112975,5.12091763673464,1.49311192439511,0.000238762602151141,0.00149719629088116
"10",63133086,63133486,401,"*",6.26716056777554,6.84229473404285,5.29625011354675,1.5460446204961,0.00023877416013501,0.00149719629088116
"1",156456497,156456897,401,"*",6.74750190752358,7.22929303392283,6.01898415293249,1.21030888099035,0.00023880059131538,0.00149719629088116
"14",20683540,20683940,401,"*",5.61357897289322,6.18387235627638,4.65671208857328,1.52716026770311,0.000238805164150545,0.00149719629088116
"12",104064431,104064831,401,"*",6.13259288871346,6.66634547628509,5.27614335060112,1.39020212568397,0.000239372413720624,0.00150051393417872
"5",138337948,138338348,401,"*",6.93023612833777,7.44764815874959,6.11575952630932,1.33188863244026,0.000239720968752766,0.00150245984614824
"1",21937236,21937636,401,"*",6.64786090691551,7.12307371031439,5.93445052146481,1.18862318884958,0.000239780777424884,0.00150259569873571
"15",67254515,67254915,401,"*",6.77301399132305,7.32236679680302,5.87485483784078,1.44751195896225,0.00023987307347631,0.00150293505919233
"7",2354448,2354848,401,"*",6.64528456288708,7.18397546890913,5.77581013365196,1.40816533525717,0.000239930946265959,0.00150305866560633
"9",100098913,100099313,401,"*",7.43719442708625,7.97571235868036,6.56817897048192,1.40753338819844,0.000240272380052333,0.00150495833151838
"17",35809220,35809620,401,"*",7.15520240889005,7.65841666213329,6.37585956999713,1.28255709213616,0.000240346566382183,0.00150518374153267
"11",118618157,118618557,401,"*",6.47696877880216,6.98906313196726,5.67579233623869,1.31327079572857,0.000240599068012414,0.00150652561194361
"9",15552825,15553225,401,"*",6.95940380892583,7.48513857725,6.1237611548197,1.3613774224303,0.000240701726063843,0.00150679533344618
"9",20622300,20622700,401,"*",6.56160046752234,7.06674931763629,5.77754047887915,1.28920883875714,0.000240718623085059,0.00150679533344618
"18",27786027,27786427,401,"*",4.58296110208595,5.31911564035047,3.00204705553435,2.31706858481611,0.000240912402149737,0.00150770432319494
"19",42401707,42402107,401,"*",6.14501000014332,6.6474357269432,5.36758361018694,1.27985211675626,0.000240940364510164,0.00150770432319494
"12",94165132,94165532,401,"*",5.94624682179855,6.51979337703647,4.9799624619913,1.53983091504517,0.000240983104883206,0.0015077323380149
"19",51688117,51688517,401,"*",5.36543633164575,5.96444205094498,4.32246737984303,1.64197467110196,0.000241249842186152,0.00150916157826689
"4",87006859,87007259,401,"*",6.91807168839176,7.46626551567786,6.02306877624575,1.44319673943211,0.000241309391667077,0.00150929448718246
"3",148991434,148991834,401,"*",6.40958656096399,6.98350545629273,5.4422190372994,1.54128641899333,0.000241348846587205,0.00150930169035427
"12",22046158,22046558,401,"*",5.93667024922378,6.50336268613337,4.99013193730905,1.51323074882432,0.000241426226926248,0.00150954602440525
"2",215311864,215312264,401,"*",6.0048074056734,6.54338252631774,5.13564022513392,1.40774230118382,0.000241479267644345,0.00150963811871455
"10",121927960,121928360,401,"*",6.75097909556601,7.2625705277557,5.95105167459451,1.31151885316118,0.000241545958804379,0.00150981550772965
"5",10441628,10442028,401,"*",6.92861620219161,7.47619888215479,6.0352738305676,1.44092505158719,0.000241905652128356,0.00151182399943945
"4",7939688,7940088,401,"*",6.36427065550171,6.90785322658362,5.48173277419942,1.4261204523842,0.000242378854500134,0.00151454113268685
"8",63038757,63039157,401,"*",6.31036581003019,6.84129045578919,5.46130254248262,1.37998791330657,0.000242787400277636,0.00151685345180593
"2",237085571,237085971,401,"*",6.60390807171308,7.14148940762793,5.73737430419411,1.40411510343383,0.000243188560343859,0.00151911890167873
"6",122789326,122789726,401,"*",6.6858824750706,7.2387406773924,5.77811927667682,1.46062140071557,0.000243289588104771,0.0015194766666756
"6",33289155,33289555,401,"*",6.22798111701147,6.73983190621714,5.42740976335298,1.31242214286416,0.000243322956215689,0.0015194766666756
"19",3557490,3557890,401,"*",6.3416556573971,6.86542456375621,5.51105165093417,1.35437291282204,0.000243655706384841,0.00152131349301034
"19",40443059,40443459,401,"*",7.02758331013621,7.57135161729521,6.14454619455384,1.42680542274136,0.000243820026043587,0.00152209827411621
"1",241519563,241519963,401,"*",6.65032672394783,7.15452011681546,5.86859915594174,1.28592096087373,0.00024388524975857,0.00152226427712446
"2",174486989,174487389,401,"*",6.93548089574645,7.50734984299381,5.97406330313044,1.53328653986338,0.000243953137445474,0.00152244685269266
"15",78131302,78131702,401,"*",6.14132050247069,6.68550480014653,5.25716439822007,1.42834040192647,0.00024413590088897,0.00152334616605368
"3",50088826,50089226,401,"*",5.89022456109486,6.40875405143281,5.07293111698467,1.33582293444815,0.000244245770954401,0.00152374118003047
"2",105398690,105399090,401,"*",6.45533696420427,6.92877841355008,5.7459560066629,1.18282240688718,0.000244276546397636,0.00152374118003047
"2",199955423,199955823,401,"*",6.50511134256934,7.01148834270956,5.71804542172785,1.29344292098171,0.000244501384045303,0.00152490226921829
"6",160952949,160953349,401,"*",5.11577499185136,5.78281413418743,3.8371531086209,1.94566102556653,0.000244850738593449,0.00152683655146877
"19",55599328,55599728,401,"*",7.44413205777238,7.9577822110698,6.63908210424666,1.31870010682314,0.000244892941601805,0.00152683655146877
"10",79445594,79445994,401,"*",7.17949953031241,7.74773875732104,6.22853678319771,1.51920197412333,0.000244927769816113,0.00152683655146877
"2",219279120,219279520,401,"*",6.42274275596955,6.95146026404335,5.57940814098089,1.37205212306246,0.000245061260394905,0.00152742706494793
"1",224183072,224183472,401,"*",6.85299884741998,7.35567560410148,6.07496273969556,1.28071286440592,0.000245102023069374,0.00152743952507127
"19",1021186,1021586,401,"*",6.84448933686113,7.36661421804391,6.01808037264987,1.34853384539404,0.00024563647303404,0.00153052808087181
"20",62861724,62862124,401,"*",6.62307953466346,7.16496129248211,5.74510222287524,1.41985906960687,0.000245747164447578,0.00153097569452844
"3",87792796,87793196,401,"*",5.32940280829659,5.94825612460539,4.22267452725752,1.72558159734787,0.00024613841244982,0.00153317072465582
"19",53193122,53193522,401,"*",5.29633721278045,5.90606937564661,4.21936957486783,1.68669980077878,0.000246346693439962,0.00153422555844923
"14",21557412,21557812,401,"*",5.24769524995396,5.8621199694991,4.15551685998853,1.70660310951056,0.000246400577976942,0.00153431864326856
"11",62841318,62841718,401,"*",7.57980704813786,8.12045042338997,6.70513792745611,1.41531249593386,0.000246493460196147,0.00153442185675756
"3",120450724,120451124,401,"*",5.97630028588787,6.53312951441901,5.05755097685028,1.47557853756873,0.000246495034851166,0.00153442185675756
"1",178542572,178542972,401,"*",6.97596149178099,7.49211989987903,6.16463584413278,1.32748405574625,0.000246701333449449,0.00153546348811279
"4",15655100,15655500,401,"*",6.36725973144593,6.88356140770335,5.55557446872068,1.32798693898267,0.000246920989151722,0.00153658791164473
"2",68157651,68158051,401,"*",6.72092845365782,7.21587944519453,5.96149220271489,1.25438724247964,0.000247060269262341,0.00153721188220642
"11",66744561,66744961,401,"*",6.17590905426681,6.71317006437172,5.31022270327219,1.40294736109953,0.000247130721413741,0.00153740747499006
"1",226939921,226940321,401,"*",7.64307643494949,8.14020668308335,6.87842789005836,1.26177879302499,0.000247174450723486,0.00153743678868323
"1",11681073,11681473,401,"*",6.64087387209017,7.12225355876068,5.91330768662454,1.20894587213614,0.000247307125891937,0.0015380192532585
"11",129895485,129895885,401,"*",6.46449622314017,7.0009065643005,5.60105697792717,1.39984958637334,0.00024739844230922,0.00153808964246769
"2",101151278,101151678,401,"*",6.12699235388574,6.68493769956528,5.20513463007859,1.47980306948668,0.000247413247148345,0.00153808964246769
"3",101724553,101724953,401,"*",7.14959718459897,7.65550260890377,6.36368650261937,1.2918161062844,0.000247435545721315,0.00153808964246769
"3",168095784,168096184,401,"*",7.37550938084098,7.92659054471384,6.47262579761605,1.45396474709779,0.000247484876404323,0.00153815363877538
"17",38752433,38752833,401,"*",6.95830151647345,7.43920057257057,6.23184578577528,1.20735478679529,0.000247759866538468,0.00153961989924015
"1",206635332,206635732,401,"*",6.1328917488458,6.63817861676728,5.34849439739184,1.28968421937544,0.000248066105646583,0.00154127985286943
"1",43649955,43650355,401,"*",7.41307803795903,7.89208554494289,6.69098070422729,1.2011048407156,0.000248327778324333,0.00154266242741479
"10",91908780,91909180,401,"*",6.23287476615124,6.74990551301562,5.41935753095609,1.33054798205954,0.000248478006326751,0.00154335235833848
"18",32018597,32018997,401,"*",5.9525372887337,6.4909988917226,5.0836712518083,1.4073276399143,0.000248720450982057,0.0015446147597316
"2",1743833,1744233,401,"*",5.6556790054972,6.23401276008791,4.67538443742251,1.5586283226654,0.000249611740389895,0.00154961291072651
"X",155216219,155216619,401,"*",6.09651404923636,6.62730137779241,5.24780811067852,1.37949326711389,0.000249642143268468,0.00154961291072651
"6",30326700,30327100,401,"*",6.12944682070532,6.64782611861875,5.31253242191698,1.33529369670177,0.000249643253408078,0.00154961291072651
"19",51108307,51108707,401,"*",6.82292942579946,7.32046298313372,6.05731332131445,1.26314966181927,0.00024983878164283,0.00155058235184345
"7",157841950,157842350,401,"*",6.71261332254102,7.23798468632142,5.87790394554916,1.36008074077226,0.000249937696558801,0.0015509519677485
"9",13587523,13587923,401,"*",6.79995118650427,7.34960077662195,5.90098228017922,1.44861849644273,0.0002501919539263,0.00155228527043173
"12",51238653,51239053,401,"*",6.58104657484414,7.10758602517573,5.74333438795159,1.36425163722414,0.000250312318500337,0.00155278756268692
"1",165768795,165769195,401,"*",5.98838509324538,6.52360006566845,5.12809536943113,1.39550469623733,0.000250590681621165,0.00155426967080126
"11",85810981,85811381,401,"*",5.79406350356747,6.33692461940018,4.91346255382749,1.42346206557269,0.000250850329957976,0.00155557153312231
"5",69234630,69235030,401,"*",5.95744820043503,6.51700474581592,5.03108713742484,1.48591760839109,0.000250889627470061,0.00155557153312231
"3",9890418,9890818,401,"*",5.86216928217711,6.48938814107662,4.72742437846332,1.7619637626133,0.00025091900986005,0.00155557153312231
"Y",12904745,12905145,401,"*",5.49249605831041,6.06595493024897,4.52646661656608,1.53948831368289,0.000251040280966025,0.00155607853251302
"19",1103790,1104190,401,"*",7.36720681897948,7.90317996241563,6.50492058953477,1.39825937288086,0.000251179866702525,0.00155669887819225
"3",101779094,101779494,401,"*",6.80452059724787,7.36182737791962,5.88444240725086,1.47738497066876,0.000251319868907988,0.00155732160944336
"9",128067579,128067979,401,"*",7.05751850807934,7.60402604947644,6.16709104864486,1.43693500083158,0.000251414617160805,0.00155766376959188
"10",122112713,122113113,401,"*",6.27267368065831,6.81549396426476,5.39218224884379,1.42331171542096,0.000251494586917737,0.00155791427494207
"18",48186242,48186642,401,"*",5.63435123523583,6.20298576576439,4.68225481938861,1.52073094637578,0.000251542624365955,0.00155796692400442
"4",25376996,25377396,401,"*",6.03725210340451,6.59247256992628,5.12296727494321,1.46950529498307,0.000251686644796026,0.00155861394806579
"8",22565574,22565974,401,"*",5.70499604447341,6.25718440921926,4.79907481488248,1.45810959433678,0.000251925837207369,0.00155961545832307
"11",1309440,1309840,401,"*",6.75464499301116,7.27335517384568,5.93689535030597,1.33645982353971,0.000251927530002699,0.00155961545832307
"1",52703054,52703454,401,"*",5.74430013685361,6.28152694214121,4.87870423360553,1.40282270853568,0.000252033411905224,0.00156002585025345
"5",156402522,156402922,401,"*",4.82063975682066,5.49852539347738,3.49945649535615,1.99906889812123,0.000252151459659715,0.00156051140512509
"19",17419722,17420122,401,"*",6.83350211731196,7.36063357001354,5.99426474459127,1.36636882542227,0.000252723529184708,0.00156345369822094
"10",22320839,22321239,401,"*",6.08121956606535,6.6398086481691,5.15756487347291,1.4822437746962,0.000252769254096448,0.00156345369822094
"1",216073934,216074334,401,"*",5.6058541945899,6.17097389434664,4.66379582909003,1.50717806525662,0.000252769702846267,0.00156345369822094
"22",35399855,35400255,401,"*",6.11966386402915,6.63679471564529,5.30589483649532,1.33089987914997,0.000252785593121653,0.00156345369822094
"19",58386955,58387355,401,"*",6.45420411339073,6.9682960836428,5.64805149604773,1.32024458759507,0.000253065424679517,0.00156485244482877
"6",30214083,30214483,401,"*",4.89759430099276,5.5669780806155,3.60990476143374,1.95707331918175,0.000253092768402406,0.00156485244482877
"12",11812650,11813050,401,"*",6.4651855130394,7.01150784681437,5.57525937479068,1.43624847202368,0.000253170493938878,0.00156485244482877
"13",52455362,52455762,401,"*",6.8429322744446,7.35712383516126,6.03653094128418,1.32059289387707,0.000253170600339646,0.00156485244482877
"9",97922186,97922586,401,"*",6.49668202425724,7.04934582142186,5.58945374589199,1.45989207552987,0.000253310445902698,0.00156519802240676
"11",90222902,90223302,401,"*",6.37775184609154,6.91000182163549,5.5252334743215,1.38476834731399,0.000253340615504253,0.00156519802240676
"3",121834988,121835388,401,"*",6.60969393673277,7.15543828070329,5.72133077259149,1.4341075081118,0.000253345675233741,0.00156519802240676
"5",53109592,53109992,401,"*",6.03445077740389,6.59096289751472,5.11658296520879,1.47437993230592,0.000253672644463838,0.0015669723910414
"17",45132363,45132763,401,"*",6.39459784327151,6.94750789647096,5.48669192769929,1.46081596877166,0.00025374092151752,0.00156714847515303
"5",116814730,116815130,401,"*",5.14522792716255,5.76283416466121,4.04261624236642,1.72021792229479,0.00025382214350451,0.00156740444172571
"10",27625756,27626156,401,"*",5.09464796598224,5.72888435449691,3.93584498368553,1.79303937081138,0.000253987742388572,0.00156805676890992
"12",82686692,82687092,401,"*",6.63712650581413,7.16816736049118,5.7877607418501,1.38040661864108,0.000254007368692317,0.00156805676890992
"14",67359718,67360118,401,"*",7.23376306674719,7.72081292132315,6.49300329278437,1.22780962853878,0.000254142157559331,0.00156847560224028
"15",89750713,89751113,401,"*",6.09160465171669,6.62428236201199,5.23796873776736,1.38631362424463,0.000254162309424422,0.00156847560224028
"1",150363811,150364211,401,"*",7.26542293947608,7.75635535137746,6.51552868045697,1.24082667092049,0.000254194629882916,0.00156847560224028
"3",12994886,12995286,401,"*",6.13256993717506,6.69261722020623,5.20483345199268,1.48778376821355,0.000254414273168132,0.0015694392441217
"3",129893486,129893886,401,"*",6.66393653037986,7.19637412918677,5.81092810285548,1.38544602633129,0.000254430461157482,0.0015694392441217
"7",148987280,148987680,401,"*",6.00469233954169,6.58844377217701,5.00831945594558,1.58012431623143,0.00025501137144288,0.00157277634689861
"5",177366927,177367327,401,"*",6.16160208246774,6.67670380822257,5.35292493028686,1.32377887793571,0.000255103069250842,0.00157309567148047
"3",64685882,64686282,401,"*",6.74989693177124,7.30698662554462,5.83042303422994,1.47656359131467,0.000255291199679721,0.00157386200148296
"2",200811424,200811824,401,"*",7.34918653060969,7.86424364004638,6.54062105635825,1.32362258368813,0.000255324624132507,0.00157386200148296
"13",114314225,114314625,401,"*",6.50806366927216,7.03907877047666,5.65876495018965,1.38031382028702,0.000255347167177966,0.00157386200148296
"13",113296953,113297353,401,"*",6.30928656669415,6.83504600325949,5.47358053045095,1.36146547280854,0.000255501310718454,0.0015745657878558
"9",127122632,127123032,401,"*",6.68914924024413,7.25114291366527,5.75593989966702,1.49520301399825,0.000255716847981065,0.00157564764313462
"16",4734216,4734616,401,"*",6.86833891798431,7.39603670816777,6.02764038295648,1.36839632521129,0.00025583677035721,0.00157614010305746
"10",75210470,75210870,401,"*",7.17514217366109,7.68890466980958,6.36981195258224,1.31909271722733,0.000255922528083265,0.00157642196288776
"12",69470176,69470576,401,"*",6.10969859961277,6.62566006767737,5.29886708342835,1.32679298424902,0.000256127003331843,0.0015774348920425
"17",17280783,17281183,401,"*",6.72152111608959,7.24876432516311,5.88199557222502,1.36676875293809,0.000256245226420276,0.00157760745745603
"10",102678804,102679204,401,"*",4.9970143393846,5.67702978286936,3.66728580217576,2.0097439806936,0.000256254475347921,0.00157760745745603
"3",86991024,86991424,401,"*",7.01011651304968,7.55301682339627,6.12941042722841,1.42360639616786,0.000256292050352401,0.00157760745745603
"7",8442587,8442987,401,"*",5.47358123302594,6.06700835823085,4.44788523326016,1.61912312497069,0.000256317564649918,0.00157760745745603
"5",55534752,55535152,401,"*",7.14713691280541,7.69575464072445,6.25098068826997,1.44477395245448,0.000256355206326539,0.00157760745745603
"4",73258795,73259195,401,"*",7.17879157072751,7.72386612050846,6.2922367367778,1.43162938373066,0.000256531424137022,0.00157844538361887
"4",173370670,173371070,401,"*",6.9547806981103,7.50487382154173,6.05460048839818,1.45027333314355,0.000256629023314498,0.00157879938090312
"14",67533031,67533431,401,"*",5.46298641115809,6.04076939108606,4.48431305912757,1.55645633195849,0.000256859069961156,0.0015799679663986
"16",2882935,2883335,401,"*",7.42884025951712,7.97316225220565,6.5443135018322,1.42884875037345,0.000257016536870215,0.00158050182819691
"3",148004291,148004691,401,"*",5.09054910617737,5.77391225083423,3.74725982929909,2.02665242153514,0.000257032208635273,0.00158050182819691
"3",56801765,56802165,401,"*",5.85734981322493,6.40107372263768,4.97443205453619,1.42664166810148,0.000257066191678865,0.00158050182819691
"X",107449058,107449458,401,"*",4.21297341173895,4.96755628435595,2.53654539558985,2.4310108887661,0.000257260266802278,0.0015814482922117
"5",34007841,34008241,401,"*",7.10575613787236,7.68222092397681,6.13095302909778,1.55126789487903,0.000257569464214476,0.00158310203835708
"X",54639494,54639894,401,"*",6.45320573344338,6.97777606146414,5.62055057768299,1.35722548378115,0.000257721351346468,0.00158378854155587
"7",110317821,110318221,401,"*",6.11051419486934,6.64545986336367,5.25093271736772,1.39452714599595,0.000257924914680939,0.00158479234961605
"15",63833752,63834152,401,"*",5.94461560846972,6.49512421704093,5.04329943421077,1.45182478283017,0.000258264313125693,0.00158663033900917
"15",40405515,40405915,401,"*",6.47891494399517,7.0080754905483,5.63443294269217,1.37364254785613,0.000258879140775246,0.00159015957336053
"11",68271827,68272227,401,"*",6.61948822711023,7.12909596591371,5.82447263249729,1.30462333341642,0.000259308413032567,0.00159229759142893
"1",36385844,36386244,401,"*",7.72753191138063,8.23140826082431,6.94657712269499,1.28483113812933,0.000259342362423389,0.00159229759142893
"22",38656296,38656696,401,"*",6.77914674179229,7.29029541897118,5.98031766393697,1.30997775503421,0.000259348440305321,0.00159229759142893
"16",12803590,12803990,401,"*",5.91471506556809,6.4446908263506,5.068118502847,1.37657232350361,0.000259752800785634,0.00159453175917699
"18",21704597,21704997,401,"*",6.00389739081776,6.53703358057725,5.14906227756646,1.38797130301079,0.000260110696518103,0.00159648004448588
"19",45770320,45770720,401,"*",7.24298120923871,7.78373786376654,6.36800990939656,1.41572795436998,0.00026041485507985,0.00159809795196487
"10",119178486,119178886,401,"*",6.67500241808757,7.20124355838823,5.8380579250559,1.36318563333232,0.000260520496979937,0.00159827254935227
"16",26070614,26071014,401,"*",4.47335535170311,5.18721705659689,2.99866820055427,2.18854885604262,0.000260564615459921,0.00159827254935227
"6",109440509,109440909,401,"*",6.50926192999358,7.05383568838487,5.6240571205474,1.42977856783747,0.000260573418563882,0.00159827254935227
"X",70422905,70423305,401,"*",6.21123298813457,6.76655822523963,5.29665798200983,1.4699002432298,0.000260605550948846,0.00159827254935227
"3",181711594,181711994,401,"*",7.00822776125128,7.51053474819904,6.23108964771365,1.27944510048539,0.000260812766098504,0.00159911464897258
"19",44113079,44113479,401,"*",6.51556586121356,7.05442154406889,5.64565402390635,1.40876752016254,0.000260824024184011,0.00159911464897258
"8",38996486,38996886,401,"*",7.60761886672705,8.15479282188454,6.71538557847957,1.43940724340497,0.000260911530219784,0.00159940229259184
"9",35665066,35665466,401,"*",5.77475040449478,6.35343292932158,4.79342796097755,1.56000496834403,0.000261250681936538,0.00160100349272538
"6",163413835,163414235,401,"*",7.16402183133942,7.70072068730604,6.29982099325008,1.40089969405596,0.000261253995995945,0.00160100349272538
"8",124998182,124998582,401,"*",7.57944938173119,8.12706837599861,6.68600841401647,1.44105996198214,0.000261736833721284,0.00160360346835573
"17",81395110,81395510,401,"*",6.84903402590247,7.36680538099018,6.03365249227117,1.33315288871901,0.000261759656594865,0.00160360346835573
"18",9665268,9665668,401,"*",5.4027321036269,6.02107280203676,4.29769782270194,1.72337497933483,0.000261851709854371,0.00160391603055201
"3",62415426,62415826,401,"*",5.88038226177194,6.43239675644392,4.97493862908874,1.45745812735518,0.000261892085589575,0.00160391603055201
"6",5471762,5472162,401,"*",6.0551642564461,6.60145756849837,5.16531665276743,1.43614091573094,0.000262309364538107,0.00160622194254228
"11",62727347,62727747,401,"*",7.72417360854377,8.27275747029466,6.82810957052054,1.44464789977413,0.000262415243853882,0.00160662061355164
"14",92748439,92748839,401,"*",6.18650762258002,6.75741829880568,5.22786011029847,1.52955818850721,0.000262567062233275,0.00160730037598881
"19",6737496,6737896,401,"*",7.60513407015356,8.14993433686861,6.71931885811826,1.43061547875034,0.000262758327097616,0.00160822136081927
"8",102239118,102239518,401,"*",8.05041069880249,8.62403633929259,7.08389636574934,1.54013997354325,0.000262866134033057,0.00160863133179664
"19",5193220,5193620,401,"*",6.87462955288249,7.38014446503331,6.08967453952072,1.29046992551259,0.000262916336934773,0.00160868871748103
"4",5892896,5893296,401,"*",5.3716879377329,5.98415280760537,4.28588786547408,1.69826494213129,0.000263089521887945,0.00160949845062453
"17",43125233,43125633,401,"*",6.07024576445552,6.59430626716065,5.23889591898197,1.35541034817869,0.000263161134810271,0.00160968664328841
"14",73136283,73136683,401,"*",5.77909896073966,6.33928681976285,4.85096814611154,1.48831867365132,0.000263289202907602,0.0016102200452229
"22",29004869,29005269,401,"*",7.02927894869775,7.52867151748938,6.25919106101956,1.26948045646982,0.000263334947869781,0.00161024988917766
"16",23149325,23149725,401,"*",6.53434412452183,7.08043172759699,5.64505301423688,1.43537871336011,0.000263729709903263,0.00161238197859268
"6",149648492,149648892,401,"*",5.69620866782632,6.28552667086428,4.68306270501878,1.6024639658455,0.000263766007513467,0.00161238197859268
"X",283167,283567,401,"*",6.02877842471133,6.5743394633084,5.14091046263354,1.43342900067485,0.000263809696160604,0.00161238197859268
"3",126355937,126356337,401,"*",5.73524031176628,6.27499470845497,4.86293957705086,1.41205513140411,0.000263847548825878,0.00161238197859268
"5",124127762,124128162,401,"*",6.33176012887013,6.90668086563382,5.36147274106976,1.54520812456406,0.000263888218961126,0.00161238197859268
"7",64903103,64903503,401,"*",5.96588759647306,6.57763014602863,4.88242904125142,1.69520110477721,0.00026396842070072,0.00161262196113042
"3",180601965,180602365,401,"*",6.45340121448739,6.99521961115043,5.57559341772789,1.41962619342254,0.000264477074118648,0.00161547893792764
"15",59372597,59372997,401,"*",6.51019661330019,7.02949263897967,5.6909664716327,1.33852616734696,0.000264529509139585,0.00161554878768385
"18",79679337,79679737,401,"*",7.38123960656671,7.90620663705101,6.54756763280223,1.35863900424878,0.000264775385052592,0.00161679982529248
"2",202238247,202238647,401,"*",6.53272415160323,7.03772311893764,5.74903040195584,1.2886927169818,0.000265016978023461,0.00161802432631492
"6",107590312,107590712,401,"*",5.66068871003764,6.26220740857807,4.60984866595674,1.65235874262133,0.000265236574413402,0.00161911417167865
"14",65102505,65102905,401,"*",6.94691437043623,7.49573449018131,6.05020705064262,1.4455274395387,0.000265327854362237,0.00161942050391722
"1",1308293,1308693,401,"*",7.23247382412145,7.73823714609962,6.44691100081669,1.29132614528293,0.000265473858093781,0.00162006069449084
"1",27567131,27567531,401,"*",6.24818237961512,6.74420273535904,5.48619178572535,1.25801094963369,0.000265831840431111,0.00162199409110367
"17",7307216,7307616,401,"*",7.70049753469401,8.21690323242084,6.88855109080372,1.32835214161712,0.000266260446512624,0.00162416578695919
"4",94451752,94452152,401,"*",6.68196731280733,7.21937500990685,5.81589298897452,1.40348202093233,0.000266270200582589,0.00162416578695919
"2",42810177,42810577,401,"*",7.2673412397042,7.81323036387482,6.37858678512502,1.43464357874979,0.000266331289879135,0.00162428697514277
"1",42658004,42658404,401,"*",6.32137791607547,6.86244864849855,5.44556833953681,1.41688030896174,0.00026659215167749,0.00162549494896342
"22",19959270,19959670,401,"*",5.52004610375114,6.12296955505831,4.46478133030403,1.65818822475428,0.000266611863139544,0.00162549494896342
"1",62783728,62784128,401,"*",6.45611013428201,6.95283355019364,5.69243667018434,1.2603968800093,0.000266737242499922,0.00162589579186975
"10",118342107,118342507,401,"*",5.98597687018963,6.52224366708129,5.12291633252724,1.39932733455406,0.000266760133347831,0.00162589579186975
"11",129375784,129376184,401,"*",4.88597448343854,5.57303942231941,3.52750296528846,2.04553645703095,0.00026697422726587,0.00162694903358867
"7",99143386,99143786,401,"*",5.75689948273095,6.2917202255108,4.89764638629839,1.39407383921241,0.000267126133110811,0.0016276230321785
"12",105330481,105330881,401,"*",6.08861281954912,6.66037276436332,5.12751068202719,1.53286208233612,0.000267206255699524,0.00162780436651226
"5",9233705,9234105,401,"*",4.54618320702745,5.30979068598752,2.82009042896201,2.48970025702551,0.000267238515048416,0.00162780436651226
"1",76074522,76074922,401,"*",6.80503307514419,7.32566156330884,5.98242772962752,1.34323383368132,0.00026764906215817,0.0016300531136446
"19",8444688,8445088,401,"*",6.0633540137757,6.62253936185623,5.13803214872765,1.48450721312858,0.000267753066156029,0.00163043452616476
"2",156254582,156254982,401,"*",4.65914852390519,5.34999022518822,3.28498000896494,2.06501021622328,0.000268276931744671,0.00163337209803261
"16",74666759,74667159,401,"*",5.97006497487129,6.52211151465236,5.06453333494072,1.45757817971163,0.0002683226903024,0.001633386317403
"12",110048402,110048802,401,"*",5.98532071501258,6.52280412468485,5.11904608251517,1.40375804216968,0.000268362171831971,0.001633386317403
"19",35757859,35758259,401,"*",7.05055714708795,7.57747537956571,6.21186935520441,1.36560602436129,0.000268602703715776,0.00163459782814153
"6",26171827,26172227,401,"*",5.93967312577001,6.46865998475693,5.09564109333653,1.3730188914204,0.000268678073329898,0.00163480401505425
"14",55191500,55191900,401,"*",6.62723213505377,7.14558193728668,5.81039215910475,1.33518977818192,0.00026891267078671,0.00163565464977506
"2",74147752,74148152,401,"*",6.2762703645852,6.8244225608977,5.38138065044386,1.44304191045384,0.000268927557811705,0.00163565464977506
"1",24848037,24848437,401,"*",5.9412196648127,6.4591605933893,5.12541079781304,1.33374979557626,0.000268942403712634,0.00163565464977506
"2",127526480,127526880,401,"*",6.56085357587975,7.06907650231079,5.76925304767288,1.29982345463791,0.000269049203804656,0.00163598469403137
"5",140647549,140647949,401,"*",6.60487127273431,7.1116048768516,5.81693089866271,1.2946739781889,0.00026907970769509,0.00163598469403137
"6",3194628,3195028,401,"*",6.82053411169556,7.35922556577652,5.95105822791417,1.40816733786236,0.000269307610827843,0.00163711772555698
"7",94656036,94656436,401,"*",5.81409417436795,6.3631956776869,4.91662019316658,1.44657548452032,0.000269365880529796,0.00163721936702083
"1",226109836,226110236,401,"*",6.27815905403971,6.79319079993639,5.46965706120294,1.32353373873345,0.000269431166142681,0.00163736361361601
"10",12349187,12349587,401,"*",6.2182795409616,6.79507657522007,5.24250225630491,1.55257431891515,0.000269478155542969,0.00163739664472092
"9",35657798,35658198,401,"*",7.42217323795614,7.94651370540712,6.59010679956552,1.3564069058416,0.000269846441359474,0.0016393816181512
"14",67600018,67600418,401,"*",6.07635266348473,6.60577569840787,5.23119026956764,1.37458542884022,0.000269990552925316,0.0016400042773962
"4",674219,674619,401,"*",6.64953096913118,7.16112667612171,5.84959293793352,1.31153373818819,0.00027026822711002,0.00164143791939631
"2",120252559,120252959,401,"*",7.17219195466455,7.69375453204694,6.34721392618615,1.3465406058608,0.00027050181184815,0.0016426033894382
