peak_chrom	peak_start	peak_end	gene_id	gene_name	distance	location
19	33795502	33795902				error
19	33819592	33819992				error
19	34134356	34134756				error
19	34172199	34172599				error
19	34254464	34254864				error
19	34428215	34428615				error
19	34481465	34481865				error
19	34501482	34501882				error
19	34677432	34677832				error
19	34733910	34734310				error
19	34926813	34927213				error
19	35000066	35000466				error
19	35141204	35141604				error
19	35269485	35269885				error
19	35545318	35545718				error
19	35557874	35558274				error
19	35612553	35612953				error
19	35628761	35629161				error
19	35643505	35643905				error
19	35648016	35648416				error
19	35702324	35702724				error
19	35717508	35717908				error
19	35740528	35740928				error
19	35745230	35745630				error
19	35748252	35748652				error
19	35757859	35758259				error
19	35775263	35775663				error
19	35856224	35856624				error
19	35869634	35870034				error
19	35931499	35931899				error
19	35994976	35995376				error
19	36014178	36014578				error
19	36032664	36033064				error
19	36054279	36054679				error
19	36115115	36115515				error
19	36127801	36128201				error
19	36139915	36140315				error
19	36214672	36215072				error
19	36331600	36332000				error
19	36378919	36379319				error
19	36418444	36418844				error
19	36489536	36489936				error
19	36528368	36528768				error
19	36573035	36573435				error
19	36605030	36605430				error
19	36666698	36667098				error
19	36687341	36687741				error
19	36772812	36773212				error
19	36797241	36797641				error
19	36838363	36838763				error
19	36850546	36850946				error
19	36916226	36916626				error
19	36973170	36973570				error
19	37078092	37078492				error
19	37210434	37210834				error
19	37217826	37218226				error
19	37312565	37312965				error
19	37334512	37334912				error
19	37370862	37371262				error
19	37467117	37467517				error
19	37469098	37469498				error
19	37506643	37507043				error
19	37594662	37595062				error
19	37655325	37655725				error
19	37692109	37692509				error
19	37906933	37907333				error
19	37920863	37921263				error
19	38004629	38005029				error
19	38210460	38210860				error
19	38224082	38224482				error
19	38228229	38228629				error
19	38229592	38229992				error
19	38315826	38316226				error
19	38335592	38335992				error
19	38361728	38362128				error
19	38374370	38374770				error
19	38387987	38388387				error
19	38402887	38403287				error
19	38618852	38619252				error
19	38647342	38647742				error
19	38666002	38666402				error
19	38693430	38693830				error
19	38698694	38699094				error
19	38721954	38722354				error
19	38831667	38832067				error
19	38850152	38850552				error
19	38899566	38899966				error
19	38930636	38931036				error
19	38949693	38950093				error
19	39125534	39125934				error
19	39342038	39342438				error
19	39391062	39391462				error
19	39402556	39402956				error
19	39406565	39406965				error
19	39412198	39412598				error
19	39428405	39428805				error
19	39435833	39436233				error
19	39445336	39445736				error
19	39480549	39480949				error
19	39497945	39498345				error
19	39507023	39507423				error
19	39532675	39533075				error
19	39539853	39540253				error
19	39793070	39793470				error
19	39824439	39824839				error
19	39833605	39834005				error
19	39846195	39846595				error
19	39970848	39971248				error
19	39996721	39997121				error
19	40090609	40091009				error
19	40191163	40191563				error
19	40285320	40285720				error
19	40348371	40348771				error
19	40365703	40366103				error
19	40403638	40404038				error
19	40420857	40421257				error
19	40425752	40426152				error
19	40443059	40443459				error
19	40444321	40444721				error
19	40465712	40466112				error
19	40503330	40503730				error
19	40570545	40570945				error
19	40598365	40598765				error
19	40603773	40604173				error
19	40690543	40690943				error
19	40750523	40750923				error
19	40777947	40778347				error
19	40791333	40791733				error
19	40798784	40799184				error
19	40806774	40807174				error
19	40810797	40811197				error
19	41218809	41219209				error
19	41263888	41264288				error
19	41310059	41310459				error
19	41363853	41364253				error
19	41397372	41397772				error
19	41427251	41427651				error
19	41439590	41439990				error
19	41501318	41501718				error
19	41521951	41522351				error
19	41563273	41563673				error
19	41859519	41859919				error
19	41884094	41884494				error
19	41959230	41959630				error
19	41994009	41994409				error
19	42075841	42076241				error
19	42177003	42177403				error
19	42220067	42220467				error
19	42242589	42242989				error
19	42253792	42254192				error
19	42255006	42255406				error
19	42268735	42269135				error
19	42283748	42284148				error
19	42302388	42302788				error
19	42313254	42313654				error
19	42325288	42325688				error
19	42352496	42352896				error
19	42396832	42397232				error
19	42401707	42402107				error
19	43463448	43463848				error
19	43504052	43504452				error
19	43527040	43527440				error
19	43533867	43534267				error
19	43575438	43575838				error
19	43596077	43596477				error
19	43619599	43619999				error
19	43635034	43635434				error
19	43668434	43668834				error
19	43754649	43755049				error
19	43827183	43827583				error
19	43901632	43902032				error
19	43935031	43935431				error
19	43950979	43951379				error
19	44002678	44003078				error
19	44051788	44052188				error
19	44094118	44094518				error
19	44113079	44113479				error
19	44141293	44141693				error
19	44164776	44165176				error
19	44304785	44305185				error
19	44500200	44500600				error
19	44845919	44846319				error
19	44890829	44891229				error
19	44915082	44915482				error
19	44955061	44955461				error
19	45001920	45002320				error
19	45079023	45079423				error
19	45091485	45091885				error
19	45092802	45093202				error
19	45178265	45178665				error
19	45251079	45251479				error
19	45370496	45370896				error
19	45376352	45376752				error
19	45406285	45406685				error
19	45423623	45424023				error
19	45450653	45451053				error
19	45469116	45469516				error
19	45478708	45479108				error
19	45485392	45485792				error
19	45496914	45497314				error
19	45506547	45506947				error
19	45584475	45584875				error
19	45615972	45616372				error
19	45667867	45668267				error
19	45692234	45692634				error
19	45717341	45717741				error
19	45730787	45731187				error
19	45769202	45769602				error
19	45770320	45770720				error
19	45792712	45793112				error
19	45817105	45817505				error
19	45863078	45863478				error
19	45886485	45886885				error
19	45902612	45903012				error
19	45927712	45928112				error
19	45954251	45954651				error
19	45995057	45995457				error
19	46015152	46015552				error
19	46133247	46133647				error
19	46346808	46347208				error
19	46413392	46413792				error
19	46428749	46429149				error
19	46495716	46496116				error
19	46600851	46601251				error
19	46634180	46634580				error
19	46638675	46639075				error
19	46661132	46661532				error
19	46716916	46717316				error
19	46788478	46788878				error
19	46850762	46851162				error
19	46860152	46860552				error
19	47048587	47048987				error
19	47113092	47113492				error
19	47130604	47131004				error
19	47157415	47157815				error
19	47226027	47226427				error
19	47227695	47228095				error
19	47244172	47244572				error
19	47256860	47257260				error
19	47274271	47274671				error
19	47349026	47349426				error
19	47471856	47472256				error
19	47484008	47484408				error
19	47515026	47515426				error
19	47600268	47600668				error
19	47608596	47608996				error
19	47745436	47745836				error
19	47778350	47778750				error
19	48170307	48170707				error
19	48203891	48204291				error
19	48271360	48271760				error
19	48363877	48364277				error
19	48393517	48393917				error
19	48445648	48446048				error
19	48468944	48469344				error
19	48493000	48493400				error
19	48619175	48619575				error
19	48624010	48624410				error
19	48637488	48637888				error
19	48646362	48646762				error
19	48714127	48714527				error
19	48720714	48721114				error
19	48724988	48725388				error
19	48738728	48739128				error
19	48795188	48795588				error
19	48810827	48811227				error
19	48836995	48837395				error
19	48872144	48872544				error
19	48899974	48900374				error
19	48954604	48955004				error
19	48993231	48993631				error
19	49085155	49085555				error
19	49114248	49114648				error
19	49118976	49119376				error
19	49127940	49128340				error
19	49142865	49143265				error
19	49150218	49150618				error
19	49157580	49157980				error
19	49361486	49361886				error
19	49363436	49363836				error
19	49443517	49443917				error
19	49451723	49452123				error
19	49453190	49453590				error
19	49487284	49487684				error
19	49495977	49496377				error
19	49533865	49534265				error
19	49590430	49590830				error
19	49593310	49593710				error
19	49640248	49640648				error
19	49641856	49642256				error
19	49665608	49666008				error
19	49676773	49677173				error
19	49691139	49691539				error
19	49766562	49766962				error
19	49808742	49809142				error
19	49813365	49813765				error
19	49817936	49818336				error
19	49850759	49851159				error
19	49867286	49867686				error
19	49869437	49869837				error
19	49877283	49877683				error
19	49929729	49930129				error
19	50025359	50025759				error
19	50329135	50329535				error
19	50376305	50376705				error
19	50383992	50384392				error
19	50511103	50511503				error
19	50556678	50557078				error
19	50566211	50566611				error
19	50568126	50568526				error
19	50658082	50658482				error
19	50718336	50718736				error
19	50724778	50725178				error
19	50804800	50805200				error
19	51108307	51108707				error
19	51339699	51340099				error
19	51354636	51355036				error
19	51366269	51366669				error
19	51367504	51367904				error
19	51394172	51394572				error
19	51570976	51571376				error
19	51594250	51594650				error
19	51688117	51688517				error
19	51688964	51689364				error
19	51690628	51691028				error
19	51807097	51807497				error
19	51986679	51987079				error
19	52007903	52008303				error
19	52028338	52028738				error
19	52048755	52049155				error
19	52139781	52140181				error
19	52171384	52171784				error
19	52189659	52190059				error
19	52269393	52269793				error
19	52336001	52336401				error
19	52527321	52527721				error
19	52570036	52570436				error
19	52600920	52601320				error
19	52690382	52690782				error
19	52734868	52735268				error
19	52897509	52897909				error
19	52942550	52942950				error
19	52962781	52963181				error
19	52993555	52993955				error
19	53103373	53103773				error
19	53193122	53193522				error
19	53196811	53197211				error
19	53254699	53255099				error
19	53333452	53333852				error
19	53394900	53395300				error
19	53431650	53432050				error
19	53467552	53467952				error
19	53520703	53521103				error
19	53867483	53867883				error
19	53869238	53869638				error
19	53879335	53879735				error
19	53908419	53908819				error
19	53980180	53980580				error
19	54115305	54115705				error
19	54137306	54137706				error
19	54159689	54160089				error
19	54179921	54180321				error
19	54189877	54190277				error
19	54200674	54201074				error
19	54420538	54420938				error
19	54430736	54431136				error
19	54449093	54449493				error
19	55063010	55063410				error
19	55086935	55087335				error
19	55113597	55113997				error
19	55117583	55117983				error
19	55166495	55166895				error
19	55179159	55179559				error
19	55216435	55216835				error
19	55259009	55259409				error
19	55280079	55280479				error
19	55339385	55339785				error
19	55370023	55370423				error
19	55385467	55385867				error
19	55407983	55408383				error
19	55452906	55453306				error
19	55461613	55462013				error
19	55476480	55476880				error
19	55484999	55485399				error
19	55516897	55517297				error
19	55580740	55581140				error
19	55585656	55586056				error
19	55587202	55587602				error
19	55599328	55599728				error
19	55605253	55605653				error
19	55624270	55624670				error
19	55640789	55641189				error
19	55654306	55654706				error
19	55674964	55675364				error
19	56121330	56121730				error
19	56140851	56141251				error
19	56175669	56176069				error
19	56252684	56253084				error
19	56314628	56315028				error
19	56368046	56368446				error
19	56393262	56393662				error
19	56404018	56404418				error
19	56507674	56508074				error
19	56567377	56567777				error
19	56595151	56595551				error
19	56692310	56692710				error
19	56712563	56712963				error
19	56727647	56728047				error
19	56740499	56740899				error
19	56751137	56751537				error
19	57191387	57191787				error
19	57240476	57240876				error
19	57280019	57280419				error
19	57320215	57320615				error
19	57351013	57351413				error
19	57363183	57363583				error
19	57389618	57390018				error
19	57410999	57411399				error
19	57435061	57435461				error
19	57477335	57477735				error
19	57499717	57500117				error
19	57527149	57527549				error
19	57559563	57559963				error
19	57578820	57579220				error
19	57583851	57584251				error
19	57599745	57600145				error
19	57614125	57614525				error
19	57633028	57633428				error
19	57664295	57664695				error
19	57681698	57682098				error
19	57746633	57747033				error
19	57769476	57769876				error
19	57814759	57815159				error
19	57819428	57819828				error
19	57830137	57830537				error
19	57888792	57889192				error
19	57916532	57916932				error
19	57947571	57947971				error
19	58002506	58002906				error
19	58033745	58034145				error
19	58098168	58098568				error
19	58154934	58155334				error
19	58183010	58183410				error
19	58228603	58229003				error
19	58278608	58279008				error
19	58305117	58305517				error
19	58326945	58327345				error
19	58362484	58362884				error
19	58380821	58381221				error
19	58386955	58387355				error
19	58401213	58401613				error
19	58408362	58408762				error
19	58451392	58451792				error
19	58466832	58467232				error
19	58475768	58476168				error
19	58499207	58499607				error
19	58519625	58520025				error
19	58543953	58544353				error
19	58554893	58555293				error
19	58558701	58559101				error
19	58573237	58573637				error
19	58575328	58575728				error
19	58581164	58581564				error
2	46162	46562				error
2	264682	265082				error
2	281970	282370				error
2	309230	309630				error
2	393869	394269				error
2	676838	677238				error
2	740217	740617				error
2	1743833	1744233				error
2	1854989	1855389				error
2	2192476	2192876				error
2	2331813	2332213				error
2	2613339	2613739				error
2	2848675	2849075				error
2	2876665	2877065				error
2	3377697	3378097				error
2	3379589	3379989				error
2	3453409	3453809				error
2	3518859	3519259				error
2	3558266	3558666				error
2	3575072	3575472				error
2	3651977	3652377				error
2	5077561	5077961				error
2	5409880	5410280				error
2	5691945	5692345				error
2	5726037	5726437				error
2	5839562	5839962				error
2	5946317	5946717				error
2	5981605	5982005				error
2	6073624	6074024				error
2	6418267	6418667				error
2	6449190	6449590				error
2	6605835	6606235				error
2	6617953	6618353				error
2	6865530	6865930				error
2	6917292	6917692				error
2	6986241	6986641				error
2	7191912	7192312				error
2	8636712	8637112				error
2	8641943	8642343				error
2	8678757	8679157				error
2	8681760	8682160				error
2	8685629	8686029				error
2	8837328	8837728				error
2	9003704	9004104				error
2	9206433	9206833				error
2	9423288	9423688				error
2	9555647	9556047				error
2	9630932	9631332				error
2	9843368	9843768				error
2	9951362	9951762				error
2	9960977	9961377				error
2	10043484	10043884				error
2	10120202	10120602				error
2	10122503	10122903				error
2	10302561	10302961				error
2	10427191	10427591				error
2	10448363	10448763				error
2	10812646	10813046				error
2	10884604	10885004				error
2	11155117	11155517				error
2	11344606	11345006				error
2	11391591	11391991				error
2	11465906	11466306				error
2	11473626	11474026				error
2	11482588	11482988				error
2	11496085	11496485				error
2	11744091	11744491				error
2	11746430	11746830				error
2	11830070	11830470				error
2	11863839	11864239				error
2	11896377	11896777				error
2	12006837	12007237				error
2	12083171	12083571				error
2	12313753	12314153				error
2	12625096	12625496				error
2	12684573	12684973				error
2	12716684	12717084				error
2	13009151	13009551				error
2	13308178	13308578				error
2	14632483	14632883				error
2	14634710	14635110				error
2	15169689	15170089				error
2	15561014	15561414				error
2	15591615	15592015				error
2	15940249	15940649				error
2	15965602	15966002				error
2	15980491	15980891				error
2	16166551	16166951				error
2	16185763	16186163				error
2	16216197	16216597				error
2	16223339	16223739				error
2	16508108	16508508				error
2	16608887	16609287				error
2	16665548	16665948				error
2	17518313	17518713				error
2	17538785	17539185				error
2	17753742	17754142				error
2	17800168	17800568				error
2	17878582	17878982				error
2	18299714	18300114				error
2	18560447	18560847				error
2	19348016	19348416				error
2	19358535	19358935				error
2	19901697	19902097				error
2	19989959	19990359				error
2	20051657	20052057				error
2	20148784	20149184				error
2	20225070	20225470				error
2	20350727	20351127				error
2	20446818	20447218				error
2	20474322	20474722				error
2	20567360	20567760				error
2	20584491	20584891				error
2	20600118	20600518				error
2	20650970	20651370				error
2	20822854	20823254				error
2	21282006	21282406				error
2	21607506	21607906				error
2	21676906	21677306				error
2	23385064	23385464				error
2	23503622	23504022				error
2	23926964	23927364				error
2	23940318	23940718				error
2	24047297	24047697				error
2	24049506	24049906				error
2	24076240	24076640				error
2	24084400	24084800				error
2	24123394	24123794				error
2	24360343	24360743				error
2	24490884	24491284				error
2	24793034	24793434				error
2	24827610	24828010				error
2	24919992	24920392				error
2	24971688	24972088				error
2	25041931	25042331				error
2	25252291	25252691				error
2	25257100	25257500				error
2	25342307	25342707				error
2	25361946	25362346				error
2	25376727	25377127				error
2	25673384	25673784				error
2	25878387	25878787				error
2	25912991	25913391				error
2	25982428	25982828				error
2	26033770	26034170				error
2	26172728	26173128				error
2	26244572	26244972				error
2	26299650	26300050				error
2	26345803	26346203				error
2	26495852	26496252				error
2	26692484	26692884				error
2	26764160	26764560				error
2	26785679	26786079				error
2	26847745	26848145				error
2	26912473	26912873				error
2	26914260	26914660				error
2	26925369	26925769				error
2	26970331	26970731				error
2	27032746	27033146				error
2	27050635	27051035				error
2	27071539	27071939				error
2	27081188	27081588				error
2	27086436	27086836				error
2	27134498	27134898				error
2	27211970	27212370				error
2	27217225	27217625				error
2	27262404	27262804				error
2	27323037	27323437				error
2	27356799	27357199				error
2	27370257	27370657				error
2	27380618	27381018				error
2	27409469	27409869				error
2	27428717	27429117				error
2	27489616	27490016				error
2	27582753	27583153				error
2	27628762	27629162				error
2	27771632	27772032				error
2	27890436	27890836				error
2	28392502	28392902				error
2	28751541	28751941				error
2	28870145	28870545				error
2	28894384	28894784				error
2	29718182	29718582				error
2	29719670	29720070				error
2	29921488	29921888				error
2	30146639	30147039				error
2	30231161	30231561				error
2	30447143	30447543				error
2	31233869	31234269				error
2	32010766	32011166				error
2	32039619	32040019				error
2	32063350	32063750				error
2	32165585	32165985				error
2	32277812	32278212				error
2	32356863	32357263				error
2	32627762	32628162				error
2	32946712	32947112				error
2	33599144	33599544				error
2	33704434	33704834				error
2	35462629	35463029				error
2	35857484	35857884				error
2	36355498	36355898				error
2	36597857	36598257				error
2	36966451	36966851				error
2	37084197	37084597				error
2	37156754	37157154				error
2	37231371	37231771				error
2	37324604	37325004				error
2	37672126	37672526				error
2	37699002	37699402				error
2	37925264	37925664				error
2	38076643	38077043				error
2	38099080	38099480				error
2	38179076	38179476				error
2	38377241	38377641				error
2	38535973	38536373				error
2	38602821	38603221				error
2	38665810	38666210				error
2	38751264	38751664				error
2	38875614	38876014				error
2	39120817	39121217				error
2	39124202	39124602				error
2	39365007	39365407				error
2	39437070	39437470				error
2	39665629	39666029				error
2	39778940	39779340				error
2	40451446	40451846				error
2	41840738	41841138				error
2	42030198	42030598				error
2	42047669	42048069				error
2	42132908	42133308				error
2	42169117	42169517				error
2	42361195	42361595				error
2	42493943	42494343				error
2	42568472	42568872				error
2	42810177	42810577				error
2	43100812	43101212				error
2	43226525	43226925				error
2	43595913	43596313				error
2	43637042	43637442				error
2	43773951	43774351				error
2	43995940	43996340				error
2	44052003	44052403				error
2	44168417	44168817				error
2	44361584	44361984				error
2	44463086	44463486				error
2	44706714	44707114				error
2	44935407	44935807				error
2	44952223	44952623				error
2	44955488	44955888				error
2	45009361	45009761				error
2	45070314	45070714				error
2	45257298	45257698				error
2	45610949	45611349				error
2	45650987	45651387				error
2	46296984	46297384				error
2	46500134	46500534				error
2	46616887	46617287				error
2	46698781	46699181				error
2	46915820	46916220				error
2	46941027	46941427				error
2	47002570	47002970				error
2	47008709	47009109				error
2	47176594	47176994				error
2	47227667	47228067				error
2	47345114	47345514				error
2	47402847	47403247				error
2	47557421	47557821				error
2	47571142	47571542				error
2	47782880	47783280				error
2	47906407	47906807				error
2	48111318	48111718				error
2	48314301	48314701				error
2	48398223	48398623				error
2	48440545	48440945				error
2	49111135	49111535				error
2	51032031	51032431				error
2	53767763	53768163				error
2	53786760	53787160				error
2	53961746	53962146				error
2	53970935	53971335				error
2	54115570	54115970				error
2	54330526	54330926				error
2	54380682	54381082				error
2	54456035	54456435				error
2	54558047	54558447				error
2	54723334	54723734				error
2	54801203	54801603				error
2	55050479	55050879				error
2	55123843	55124243				error
2	55133839	55134239				error
2	55232290	55232690				error
2	55269092	55269492				error
2	55282109	55282509				error
2	55419775	55420175				error
2	55519387	55519787				error
2	55617576	55617976				error
2	55693576	55693976				error
2	56009092	56009492				error
2	56183667	56184067				error
2	57759890	57760290				error
2	58241014	58241414				error
2	58428546	58428946				error
2	58913023	58913423				error
2	58918184	58918584				error
2	60550421	60550821				error
2	60553567	60553967				error
2	60554994	60555394				error
2	60581679	60582079				error
2	60756089	60756489				error
2	60881308	60881708				error
2	61017381	61017781				error
2	61065607	61066007				error
2	61144827	61145227				error
2	61177059	61177459				error
2	61470985	61471385				error
2	61536650	61537050				error
2	61538361	61538761				error
2	61764095	61764495				error
2	61853739	61854139				error
2	61888495	61888895				error
2	61905571	61905971				error
2	62195965	62196365				error
2	62456990	62457390				error
2	62465906	62466306				error
2	62505888	62506288				error
2	62672670	62673070				error
2	62705308	62705708				error
2	63588620	63589020				error
2	63840740	63841140				error
2	64019041	64019441				error
2	64144332	64144732				error
2	64228188	64228588				error
2	64404138	64404538				error
2	64453873	64454273				error
2	64524030	64524430				error
2	64653856	64654256				error
2	64751104	64751504				error
2	64767918	64768318				error
2	64864723	64865123				error
2	64988991	64989391				error
2	65056150	65056550				error
2	65130122	65130522				error
2	65227538	65227938				error
2	65430833	65431233				error
2	65432469	65432869				error
2	65435798	65436198				error
2	65870493	65870893				error
2	66469285	66469685				error
2	66498532	66498932				error
2	66699839	66700239				error
2	67397145	67397545				error
2	68157651	68158051				error
2	68252537	68252937				error
2	68319451	68319851				error
2	68368658	68369058				error
2	68467234	68467634				error
2	68643266	68643666				error
2	69013315	69013715				error
2	69307226	69307626				error
2	69387106	69387506				error
2	69437184	69437584				error
2	69643646	69644046				error
2	69741491	69741891				error
2	69829437	69829837				error
2	69914589	69914989				error
2	70086912	70087312				error
2	70142594	70142994				error
2	70190725	70191125				error
2	70248458	70248858				error
2	70257814	70258214				error
2	70293562	70293962				error
2	70301844	70302244				error
2	70357692	70358092				error
2	70553959	70554359				error
2	70746098	70746498				error
2	70767995	70768395				error
2	70850877	70851277				error
2	70900322	70900722				error
2	70994746	70995146				error
2	71002220	71002620				error
2	71068211	71068611				error
2	71130205	71130605				error
2	71227072	71227472				error
2	71276435	71276835				error
2	71331640	71332040				error
2	72075901	72076301				error
2	72825695	72826095				error
2	72920349	72920749				error
2	73071244	73071644				error
2	73112988	73113388				error
2	73177300	73177700				error
2	73214190	73214590				error
2	73233169	73233569				error
2	73268884	73269284				error
2	73284033	73284433				error
2	73385640	73386040				error
2	73737211	73737611				error
2	73779887	73780287				error
2	73828835	73829235				error
2	73926696	73927096				error
2	73985070	73985470				error
2	73998441	73998841				error
2	74002480	74002880				error
2	74120273	74120673				error
2	74147752	74148152				error
2	74178738	74179138				error
2	74198604	74199004				error
2	74391750	74392150				error
2	74421472	74421872				error
2	74440431	74440831				error
2	74454803	74455203				error
2	74458136	74458536				error
2	74465127	74465527				error
2	74472407	74472807				error
2	74482985	74483385				error
2	74507401	74507801				error
2	74529644	74530044				error
2	74554092	74554492				error
2	74654049	74654449				error
2	74715164	74715564				error
2	74778532	74778932				error
2	74833803	74834203				error
2	74958516	74958916				error
2	75646677	75647077				error
2	75710669	75711069				error
2	77537926	77538326				error
2	77753911	77754311				error
2	79393730	79394130				error
2	79437739	79438139				error
2	79512634	79513034				error
2	80136349	80136749				error
2	80304032	80304432				error
2	83081902	83082302				error
2	84459212	84459612				error
2	84516211	84516611				error
2	84905460	84905860				error
2	84958075	84958475				error
2	84970797	84971197				error
2	85066912	85067312				error
2	85132935	85133335				error
2	85189562	85189962				error
2	85215853	85216253				error
2	85234915	85235315				error
2	85255927	85256327				error
2	85327967	85328367				error
2	85354471	85354871				error
2	85418387	85418787				error
2	85420675	85421075				error
2	85430785	85431185				error
2	85538731	85539131				error
2	85561344	85561744				error
2	85595396	85595796				error
2	85602555	85602955				error
2	85611788	85612188				error
2	85615951	85616351				error
2	85888837	85889237				error
2	86105639	86106039				error
2	86195284	86195684				error
2	86235296	86235696				error
2	86337322	86337722				error
2	86441013	86441413				error
2	86563046	86563446				error
2	86623558	86623958				error
2	88016460	88016860				error
2	88055569	88055969				error
2	88627457	88627857				error
2	88691395	88691795				error
2	95121712	95122112				error
2	95165535	95165935				error
2	95207198	95207598				error
2	95345590	95345990				error
2	95402455	95402855				error
2	95663557	95663957				error
2	96010312	96010712				error
2	96116841	96117241				error
2	96145078	96145478				error
2	96208667	96209067				error
2	96265918	96266318				error
2	96305498	96305898				error
2	96321621	96322021				error
2	96335699	96336099				error
2	96536490	96536890				error
2	96538596	96538996				error
2	96637983	96638383				error
2	96739877	96740277				error
2	96760635	96761035				error
2	96816065	96816465				error
2	96832833	96833233				error
2	96857967	96858367				error
2	96868581	96868981				error
2	96875806	96876206				error
2	96962575	96962975				error
2	97113086	97113486				error
2	97645754	97646154				error
2	97663931	97664331				error
2	97995900	97996300				error
2	98086959	98087359				error
2	98334485	98334885				error
2	98348200	98348600				error
2	98444663	98445063				error
2	98502453	98502853				error
2	98608273	98608673				error
2	98731051	98731451				error
2	98761420	98761820				error
2	99141030	99141430				error
2	99154835	99155235				error
2	99180944	99181344				error
2	99336337	99336737				error
2	99490104	99490504				error
2	99822446	99822846				error
2	100104645	100105045				error
2	100197676	100198076				error
2	100417317	100417717				error
2	100548790	100549190				error
2	100562704	100563104				error
2	101002087	101002487				error
2	101151278	101151678				error
2	101252558	101252958				error
2	101308509	101308909				error
2	101387210	101387610				error
2	101473991	101474391				error
2	101697354	101697754				error
2	102619274	102619674				error
2	102736566	102736966				error
2	103401780	103402180				error
2	103873882	103874282				error
2	104026683	104027083				error
2	104430308	104430708				error
2	104789071	104789471				error
2	104790236	104790636				error
2	104842943	104843343				error
2	104844863	104845263				error
2	104853759	104854159				error
2	104862292	104862692				error
2	104872181	104872581				error
2	105037797	105038197				error
2	105126187	105126587				error
2	105265876	105266276				error
2	105337179	105337579				error
2	105398690	105399090				error
2	105587842	105588242				error
2	105610672	105611072				error
2	105674389	105674789				error
2	105712523	105712923				error
2	105744650	105745050				error
2	105762202	105762602				error
2	106109928	106110328				error
2	106194261	106194661				error
2	106886718	106887118				error
2	108534118	108534518				error
2	108719288	108719688				error
2	108786509	108786909				error
2	109128094	109128494				error
2	109135879	109136279				error
2	109410067	109410467				error
2	109613972	109614372				error
2	110677927	110678327				error
2	111054799	111055199				error
2	111120564	111120964				error
2	111122366	111122766				error
2	111884063	111884463				error
2	111898058	111898458				error
2	112054780	112055180				error
2	112138362	112138762				error
2	112254779	112255179				error
2	112275267	112275667				error
2	112541856	112542256				error
2	112584316	112584716				error
2	112645575	112645975				error
2	112726580	112726980				error
2	112764534	112764934				error
2	113157190	113157590				error
2	113199000	113199400				error
2	113278728	113279128				error
2	113305706	113306106				error
2	113324872	113325272				error
2	113503106	113503506				error
2	113583710	113584110				error
2	113673465	113673865				error
2	113756459	113756859				error
2	113889673	113890073				error
2	115161299	115161699				error
2	116319961	116320361				error
2	117492172	117492572				error
2	117514272	117514672				error
2	117814415	117814815				error
2	117968123	117968523				error
2	118013966	118014366				error
2	118088153	118088553				error
2	118186160	118186560				error
2	118224926	118225326				error
2	118319285	118319685				error
2	118529890	118530290				error
2	118807312	118807712				error
2	118847657	118848057				error
2	118855636	118856036				error
2	119223576	119223976				error
2	119255811	119256211				error
2	119366851	119367251				error
2	119544102	119544502				error
2	119641712	119642112				error
2	119678963	119679363				error
2	119759517	119759917				error
2	120012745	120013145				error
2	120252559	120252959				error
2	120736848	120737248				error
2	120740656	120741056				error
2	120741918	120742318				error
2	120867328	120867728				error
2	120893764	120894164				error
2	120899050	120899450				error
2	121472041	121472441				error
2	121530324	121530724				error
2	121649309	121649709				error
2	121736871	121737271				error
2	121755362	121755762				error
2	121873979	121874379				error
2	123068683	123069083				error
2	123717747	123718147				error
2	124025114	124025514				error
2	125968192	125968592				error
2	126657083	126657483				error
2	126776809	126777209				error
2	127025474	127025874				error
2	127107016	127107416				error
2	127219734	127220134				error
2	127255165	127255565				error
2	127293892	127294292				error
2	127387875	127388275				error
2	127526480	127526880				error
2	127645616	127646016				error
2	127701639	127702039				error
2	127810873	127811273				error
2	127857972	127858372				error
2	127886336	127886736				error
2	128027213	128027613				error
2	128090986	128091386				error
2	128318753	128319153				error
2	128362784	128363184				error
2	128396549	128396949				error
2	128638760	128639160				error
2	128644166	128644566				error
2	128879095	128879495				error
2	128978217	128978617				error
2	129485409	129485809				error
2	129877441	129877841				error
2	130181771	130182171				error
2	130342559	130342959				error
2	130355889	130356289				error
2	130372352	130372752				error
2	130391426	130391826				error
2	130727402	130727802				error
2	130756003	130756403				error
2	130797586	130797986				error
2	131034770	131035170				error
2	131093286	131093686				error
2	131105104	131105504				error
2	131672795	131673195				error
2	131682422	131682822				error
2	132268245	132268645				error
2	132632187	132632587				error
2	132645725	132646125				error
2	132656309	132656709				error
2	133674922	133675322				error
2	133711186	133711586				error
2	134086839	134087239				error
2	134119758	134120158				error
2	134450796	134451196				error
2	134918468	134918868				error
2	135052189	135052589				error
2	135531136	135531536				error
2	135741527	135741927				error
2	135876305	135876705				error
2	135985305	135985705				error
2	136025423	136025823				error
2	136112479	136112879				error
2	136423548	136423948				error
2	136774250	136774650				error
2	137772632	137773032				error
2	138501631	138502031				error
2	138779964	138780364				error
2	139438565	139438965				error
2	139790170	139790570				error
2	142130576	142130976				error
2	144332332	144332732				error
2	144427143	144427543				error
2	144461342	144461742				error
2	144510538	144510938				error
2	144520116	144520516				error
2	144524273	144524673				error
2	147165253	147165653				error
2	147355955	147356355				error
2	147603649	147604049				error
2	147844224	147844624				error
2	148020687	148021087				error
2	148645102	148645502				error
2	148875009	148875409				error
2	148876585	148876985				error
2	149330367	149330767				error
2	149587554	149587954				error
2	150120557	150120957				error
